name	wwise_path	file_path	LUFS-I	LUFS-M-MAX	音频时长	OutPutBus_BusVolume	OutPutBus_Volume	父级名1	父级音量1	父级MakeUpGain1	父级名2	父级音量2	父级MakeUpGain2	父级名3	父级音量3	父级MakeUpGain3	父级名4	父级音量4	父级MakeUpGain4	父级名5	父级音量5	父级MakeUpGain5	父级名6	父级音量6	父级MakeUpGain6	父级名7	父级音量7	父级MakeUpGain7	父级名8	父级音量8	父级MakeUpGain8	父级名9	父级音量9	父级MakeUpGain9	父级名10	父级音量10	父级MakeUpGain10	父级名11	父级音量11	父级MakeUpGain11	父级名12	父级音量12	父级MakeUpGain12
UI_17_Collect_FantasyStar_Task_Button_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Collect_FantasyStar_Task_Button_Hover\UI_17_Collect_FantasyStar_Task_Button_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Collect_FantasyStar_Task_Button_Hover.wav	-39.64132902	-34.22509403	"{'min': 1.0154166221618652, 'max': 1.0154166221618652, 'type': 'oneShot'}"	-10	0	UI_17_Collect_FantasyStar_Task_Button_Hover	0	-3	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Events_Fairy_Task_Button_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Events_Fairy_Task_Button_Click\UI_17_Events_Fairy_Task_Button_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Events_Fairy_Task_Button_Click.wav	-32.2394123	-27.46167093	"{'min': 0.9409977197647095, 'max': 0.9409977197647095, 'type': 'oneShot'}"	-10	0	UI_17_Events_Fairy_Task_Button_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Events_Fairy_Task_Button_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Events_Fairy_Task_Button_Hover\UI_17_Events_Fairy_Task_Button_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Events_Fairy_Task_Button_Hover.wav	-31.57566195	-27.32791356	"{'min': 0.8715624809265137, 'max': 0.8715624809265137, 'type': 'oneShot'}"	-10	0	UI_17_Events_Fairy_Task_Button_Hover	0	-5	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Events_Fairy_Task_Top_Button_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Events_Fairy_Task_Top_Button_Click\UI_17_Events_Fairy_Task_Top_Button_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Events_Fairy_Task_Top_Button_Click.wav	-33.3749148	-30.52791076	"{'min': 0.9586848020553589, 'max': 0.9586848020553589, 'type': 'oneShot'}"	-10	0	UI_17_Events_Fairy_Task_Top_Button_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Events_Fairy_Task_Top_Button_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Events_Fairy_Task_Top_Button_Hover\UI_17_Events_Fairy_Task_Top_Button_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Events_Fairy_Task_Top_Button_Hover.wav	-32.44673978	-32.44673978	"{'min': 0.4975000023841858, 'max': 0.4975000023841858, 'type': 'oneShot'}"	-10	0	UI_17_Events_Fairy_Task_Top_Button_Hover	0	-4	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_SysActivity_7Days_16_03_Item_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_SysActivity_7Days_16_03_Item_Click\UI_17_SysActivity_7Days_16_03_Item_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_SysActivity_7Days_16_03_Item_Click.wav	-31.10763686	-27.15100628	"{'min': 1.1990249156951904, 'max': 1.1990249156951904, 'type': 'oneShot'}"	-10	0	UI_17_SysActivity_7Days_16_03_Item_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_SysActivity_7Days_16_03_Item_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_SysActivity_7Days_16_03_Item_Hover\UI_17_SysActivity_7Days_16_03_Item_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_SysActivity_7Days_16_03_Item_Hover.wav	-33.43793069	-30.74009609	"{'min': 0.6464166641235352, 'max': 0.6464166641235352, 'type': 'oneShot'}"	-10	0	UI_17_SysActivity_7Days_16_03_Item_Hover	0	-8	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Task_Main_1_7_Reward_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Task_Main_1_7_Reward_Click\UI_17_Task_Main_1_7_Reward_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Task_Main_1_7_Reward_Click.wav	-32.06311411	-29.70552559	"{'min': 0.9321541786193848, 'max': 0.9321541786193848, 'type': 'oneShot'}"	-10	0	UI_17_Task_Main_1_7_Reward_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Task_Main_1_7_Reward_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_Task_Main_1_7_Reward_Hover\UI_17_Task_Main_1_7_Reward_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Task_Main_1_7_Reward_Hover.wav	-35.34803546	-32.55584019	"{'min': 0.8073124885559082, 'max': 0.8073124885559082, 'type': 'oneShot'}"	-10	0	UI_17_Task_Main_1_7_Reward_Hover	0	-5	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
Sfx_Timeplay_Dance_Excellent_R02	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\SFX_Timeplay_Dance_Excellent\Sfx_Timeplay_Dance_Excellent_R02	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Play\TimePlayGame\Sfx_Timeplay_Dance_Excellent_R02.wav	-22.61541411	-18.08930872	"{'min': 1.2894999980926514, 'max': 1.2894999980926514, 'type': 'oneShot'}"	-10	0	SFX_Timeplay_Dance_Excellent	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
Sfx_Timeplay_Dance_Bad_R01	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\SFX_Timeplay_Dance_Bad\Sfx_Timeplay_Dance_Bad_R01	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Play\TimePlayGame\Sfx_Timeplay_Dance_Bad_R01.wav	-23.95607097	-23.95607097	"{'min': 0.18324263393878937, 'max': 0.18324263393878937, 'type': 'oneShot'}"	-10	0	SFX_Timeplay_Dance_Bad	0	7	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_WaterSwing_ActionButton_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_WaterSwing_ActionButton_Click\UI_17_WaterSwing_ActionButton_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_WaterSwing_ActionButton_Click.wav	-33.61636107	-30.66243885	"{'min': 0.553129255771637, 'max': 0.553129255771637, 'type': 'oneShot'}"	-10	0	UI_17_WaterSwing_ActionButton_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_WaterSwing_ActionButton_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_WaterSwing_ActionButton_Hover\UI_17_WaterSwing_ActionButton_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_WaterSwing_ActionButton_Hover.wav	-30.74800356	-30.74800356	"{'min': 0.5007256269454956, 'max': 0.5007256269454956, 'type': 'oneShot'}"	-10	5	UI_17_WaterSwing_ActionButton_Hover	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_EscortPhantom_Level_Item_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_EscortPhantom_Level_Item_Click\UI_17_EscortPhantom_Level_Item_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_EscortPhantom_Level_Item_Click.wav	-34.21970528	-31.44623183	"{'min': 1.0927891731262207, 'max': 1.0927891731262207, 'type': 'oneShot'}"	-10	0	UI_17_EscortPhantom_Level_Item_Click	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_EscortPhantom_Level_Item_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_EscortPhantom_Level_Item_Hover\UI_17_EscortPhantom_Level_Item_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_EscortPhantom_Level_Item_Hover.wav	-36.11068069	-33.86367902	"{'min': 0.7439791560173035, 'max': 0.7439791560173035, 'type': 'oneShot'}"	-10	0	UI_17_EscortPhantom_Level_Item_Hover	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_EscortPhantom_Level_RewardCard_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Button\UI_17_EscortPhantom_Level_RewardCard_Hover\UI_17_EscortPhantom_Level_RewardCard_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_EscortPhantom_Level_RewardCard_Hover.wav	-26.73790615	-25.87726235	"{'min': 1.100294828414917, 'max': 1.100294828414917, 'type': 'oneShot'}"	-10	0	UI_17_EscortPhantom_Level_RewardCard_Hover	0	0	UI_Activity_17_Button	0	-3	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
SFX_Nikki_Std_Show_Social_Multiple_016_Anim	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Function_SocialAction_1_7\SFX_Nikki_Std_Show_Social_Multiple_016_Anim\SFX_Nikki_Std_Show_Social_Multiple_016_Anim	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\SocialAction\SFX_Nikki_Std_Show_Social_Multiple_016_Anim.wav	-31.15158613	-24.28060517	"{'min': 6.559727668762207, 'max': 6.559727668762207, 'type': 'oneShot'}"	-10	0	SFX_Nikki_Std_Show_Social_Multiple_016_Anim	0	0	UI_Function_SocialAction_1_7	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
SFX_Nikki_Std_Show_Social_Single_027_Anim	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Function_SocialAction_1_7\SFX_Nikki_Std_Show_Social_Single_027_Anim\SFX_Nikki_Std_Show_Social_Single_027_Anim	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\SocialAction\SFX_Nikki_Std_Show_Social_Single_027_Anim.wav	-31.03983102	-28.39420585	"{'min': 2.5901360511779785, 'max': 2.5901360511779785, 'type': 'oneShot'}"	-10	0	SFX_Nikki_Std_Show_Social_Single_027_Anim	0	6	UI_Function_SocialAction_1_7	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
SFX_Nikki_Std_Show_Social_Single_028_Anim	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Function_SocialAction_1_7\SFX_Nikki_Std_Show_Social_Single_028_Anim\SFX_Nikki_Std_Show_Social_Single_028_Anim	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\SocialAction\SFX_Nikki_Std_Show_Social_Single_028_Anim.wav	-33.0049014	-31.90859603	"{'min': 2.4534013271331787, 'max': 2.4534013271331787, 'type': 'oneShot'}"	-10	0	SFX_Nikki_Std_Show_Social_Single_028_Anim	0	0	UI_Function_SocialAction_1_7	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
SFX_Nikki_Std_Show_Social_Single_032_Anim	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Function_SocialAction_1_7\SFX_Nikki_Std_Show_Social_Single_032_Anim\SFX_Nikki_Std_Show_Social_Single_032_Anim	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\SocialAction\SFX_Nikki_Std_Show_Social_Single_032_Anim.wav	-32.10709758	-28.79650235	"{'min': 2.50986385345459, 'max': 2.50986385345459, 'type': 'oneShot'}"	-10	0	SFX_Nikki_Std_Show_Social_Single_032_Anim	0	0	UI_Function_SocialAction_1_7	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Activity_Unlock_Main_BG	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Unlock\UI_17_Activity_Unlock_Main_BG\UI_17_Activity_Unlock_Main_BG	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Activity_Unlock_Main_BG.wav	-31.98203017	-26.82096161	"{'min': 3.9723355770111084, 'max': 3.9723355770111084, 'type': 'oneShot'}"	-10	0	UI_17_Activity_Unlock_Main_BG	0	3	UI_Activity_17_Unlock	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Activity_Unlock_Popup_PCPS_Fadein	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Unlock\UI_17_Activity_Unlock_Popup_PCPS_Fadein\UI_17_Activity_Unlock_Popup_PCPS_Fadein	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Activity_Unlock_Popup_PCPS_Fadein.wav	-27.26625069	-22.44984393	"{'min': 2.506394624710083, 'max': 2.506394624710083, 'type': 'oneShot'}"	-10	0	UI_17_Activity_Unlock_Popup_PCPS_Fadein	0	5	UI_Activity_17_Unlock	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Activity_Unlock_Popup_PCPS_Fadeout	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Unlock\UI_17_Activity_Unlock_Popup_PCPS_Fadeout\UI_17_Activity_Unlock_Popup_PCPS_Fadeout	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Activity_Unlock_Popup_PCPS_Fadeout.wav	-40.86417475	-37.67237198	"{'min': 2.1500680446624756, 'max': 2.1500680446624756, 'type': 'oneShot'}"	-10	0	UI_17_Activity_Unlock_Popup_PCPS_Fadeout	0	0	UI_Activity_17_Unlock	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Preheating_Activity_BubbleItem_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Preheating\UI_17_Preheating_Activity_BubbleItem_Click\UI_17_Preheating_Activity_BubbleItem_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Preheating_Activity_BubbleItem_Click.wav	-32.62918069	-30.57566823	"{'min': 0.6432426571846008, 'max': 0.6432426571846008, 'type': 'oneShot'}"	-10	0	UI_17_Preheating_Activity_BubbleItem_Click	0	0	UI_Activity_17_Preheating	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_Preheating_Activity_BubbleItem_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Preheating\UI_17_Preheating_Activity_BubbleItem_Hover\UI_17_Preheating_Activity_BubbleItem_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.7\Activity\UI_17_Preheating_Activity_BubbleItem_Hover.wav	-42.12618083	-42.12618083	"{'min': 0.2612244784832001, 'max': 0.2612244784832001, 'type': 'oneShot'}"	-10	0	UI_17_Preheating_Activity_BubbleItem_Hover	0	4	UI_Activity_17_Preheating	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_17_PreheatingActivity_BubblePanel	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_7\UI_Activity_1_7\UI_Activity_17_Preheating\UI_17_PreheatingActivity_BubblePanel\UI_17_PreheatingActivity_BubblePanel	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\UI_17_PreheatingActivity_BubblePanel.wav	-25.59036744	-20.44258084	"{'min': 4.436734676361084, 'max': 4.436734676361084, 'type': 'oneShot'}"	-10	0	UI_17_PreheatingActivity_BubblePanel	0	0	UI_Activity_17_Preheating	0	0	UI_Activity_1_7			UI_1_7			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
ui_map_system_open	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_8\UI_Function_1_8\UI_Function_18_Map\UI_BibMap_System_Open\UI_Map_System_Open_Common\ui_map_system_open	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\UI\UI_202403\ui_map_system_open.wav	-32.86589202	-30.22791402	"{'min': 1.578291654586792, 'max': 1.578291654586792, 'type': 'oneShot'}"	-10	0	UI_Map_System_Open_Common	0	0	UI_BibMap_System_Open	0	0	UI_Function_18_Map	0	0	UI_Function_1_8			UI_1_8			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy					
UI_Activity_18_Guofeng_Map_Open	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_8\UI_Function_1_8\UI_Function_18_Map\UI_BibMap_System_Open\UI_Function_18_Guofeng_Map_Open\UI_Activity_18_Guofeng_Map_Open	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.8\UI_Activity_18_Guofeng_Map_Open.wav			"{'min': 0.0, 'max': 0.0, 'type': 'oneShot'}"	-10	0	UI_Function_18_Guofeng_Map_Open	0	3	UI_BibMap_System_Open	0	0	UI_Function_18_Map	0	0	UI_Function_1_8			UI_1_8			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy					
UI_Function_18_Guofeng_Map_Open	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_8\UI_Function_1_8\UI_Function_18_Map\UI_BibMap_System_Open\UI_Function_18_Guofeng_Map_Open\UI_Function_18_Guofeng_Map_Open	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.8\UI_Function_18_Guofeng_Map_Open.wav	-33.01160223	-29.29488457	"{'min': 2.87487530708313, 'max': 2.87487530708313, 'type': 'oneShot'}"	-10	0	UI_Function_18_Guofeng_Map_Open	0	3	UI_BibMap_System_Open	0	0	UI_Function_18_Map	0	0	UI_Function_1_8			UI_1_8			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy					
ui_map_system_close	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_8\UI_Function_1_8\UI_Function_18_Map\UI_BigMap_System_Close\UI_Map_System_Close\ui_map_system_close	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\UI\UI_202403\ui_map_system_close.wav	-34.14432662	-31.9987712	"{'min': 0.8162291646003723, 'max': 0.8162291646003723, 'type': 'oneShot'}"	-10	0	UI_Map_System_Close	0	0	UI_BigMap_System_Close	0	0	UI_Function_18_Map	0	0	UI_Function_1_8			UI_1_8			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy					
UI_Function_18_Guofeng_Map_Open	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_8\UI_Function_1_8\UI_Function_18_Map\UI_BigMap_System_Close\UI_Function_18_Guofeng_Map_Close\UI_Function_18_Guofeng_Map_Open	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.8\UI_Function_18_Guofeng_Map_Open.wav	-33.01160223	-29.29488457	"{'min': 2.87487530708313, 'max': 2.87487530708313, 'type': 'oneShot'}"	-10	0	UI_Function_18_Guofeng_Map_Close	0	2	UI_BigMap_System_Close	0	0	UI_Function_18_Map	0	0	UI_Function_1_8			UI_1_8			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy					
