name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12
low_D_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\low\d4\vibrato\low_D_vibrato_1\low_D_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\low_D_vibrato_1.wav,-18.114281310682205,-15.83951799018469,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,low_D_vibrato_1,0.0,0.0,vibrato,0.0,0.0,d4,0.0,0.0,low,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
low_D_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\low\d4\vibrato\low_D_vibrato_2\low_D_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\low_D_vibrato_2.wav,-18.49646150365139,-16.61625330835474,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,low_D_vibrato_2,0.0,0.0,vibrato,0.0,0.0,d4,0.0,0.0,low,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
low_D_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\low\d4\vibrato\low_D_vibrato_3\low_D_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\low_D_vibrato_3.wav,-18.15689032940661,-16.88049362199228,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,low_D_vibrato_3,0.0,0.0,vibrato,0.0,0.0,d4,0.0,0.0,low,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
low_D_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\low\d4\head\low_D_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\low_D_head.wav,-24.34415647160292,-25.506396571371972,"{'max': 0.4614379107952118, 'min': 0.4614379107952118, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,d4,0.0,0.0,low,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_G_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\g5\vibrato\mid_G_vibrato_1\mid_G_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_G_vibrato_1.wav,-21.985803357615108,-19.95874447797145,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_G_vibrato_1,0.0,0.0,vibrato,0.0,0.0,g5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_G_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\g5\vibrato\mid_G_vibrato_2\mid_G_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_G_vibrato_2.wav,-21.617720202356185,-20.976715883303616,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_G_vibrato_2,0.0,0.0,vibrato,0.0,0.0,g5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_G_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\g5\vibrato\mid_G_vibrato_3\mid_G_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_G_vibrato_3.wav,-19.626380780002222,-18.742586356827037,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_G_vibrato_3,0.0,0.0,vibrato,0.0,0.0,g5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_G_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\g5\head\mid_G_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_G_head.wav,-27.479661062599746,-29.631763065472935,"{'max': 0.4064542353153229, 'min': 0.4064542353153229, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,g5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_F_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\f5\vibrato\mid_F_vibrato_1\mid_F_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_F_vibrato_1.wav,-17.901097711062366,-16.386571370300526,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_F_vibrato_1,0.0,0.0,vibrato,0.0,0.0,f5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_F_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\f5\vibrato\mid_F_vibrato_2\mid_F_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_F_vibrato_2.wav,-17.93424757624922,-16.84454595460459,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_F_vibrato_2,0.0,0.0,vibrato,0.0,0.0,f5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_F_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\f5\vibrato\mid_F_vibrato_3\mid_F_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_F_vibrato_3.wav,-17.64482730984163,-16.51918092545305,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_F_vibrato_3,0.0,0.0,vibrato,0.0,0.0,f5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_F_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\f5\head\mid_F_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_F_head.wav,-29.712694061321546,-32.36699597770231,"{'max': 0.37181714177131653, 'min': 0.37181714177131653, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,f5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_E_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\e5\head\mid_E_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_E_head.wav,-33.58046853664772,-35.51971398110494,"{'max': 0.4064542353153229, 'min': 0.4064542353153229, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,e5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_E_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\e5\vibrato\mid_E_vibrato_1\mid_E_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_E_vibrato_1.wav,-20.620589576978873,-19.172859799970375,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_E_vibrato_1,0.0,0.0,vibrato,0.0,0.0,e5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_E_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\e5\vibrato\mid_E_vibrato_2\mid_E_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_E_vibrato_2.wav,-22.386486077716146,-20.617012916031534,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_E_vibrato_2,0.0,0.0,vibrato,0.0,0.0,e5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_E_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\e5\vibrato\mid_E_vibrato_3\mid_E_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_E_vibrato_3.wav,-20.951723776950868,-20.143830690677568,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_E_vibrato_3,0.0,0.0,vibrato,0.0,0.0,e5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_C_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\c5\vibrato\mid_C_vibrato_1\mid_C_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_C_vibrato_1.wav,-19.827101214310492,-18.400791438027213,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_C_vibrato_1,0.0,0.0,vibrato,0.0,0.0,c5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_C_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\c5\vibrato\mid_C_vibrato_2\mid_C_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_C_vibrato_2.wav,-21.104902956521386,-20.080687864642428,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_C_vibrato_2,0.0,0.0,vibrato,0.0,0.0,c5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_C_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\c5\vibrato\mid_C_vibrato_3\mid_C_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_C_vibrato_3.wav,-21.364054826456258,-20.307094404590465,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_C_vibrato_3,0.0,0.0,vibrato,0.0,0.0,c5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_C_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\c5\head\mid_C_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_C_head.wav,-31.6871157238965,-33.56879902659709,"{'max': 0.40509259700775146, 'min': 0.40509259700775146, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,c5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_D_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\d5\vibrato\mid_D_vibrato_1\mid_D_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_D_vibrato_1.wav,-20.42860522228923,-19.31682353842806,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_D_vibrato_1,0.0,0.0,vibrato,0.0,0.0,d5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_D_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\d5\vibrato\mid_D_vibrato_2\mid_D_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_D_vibrato_2.wav,-20.23159537473775,-18.847090553608478,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_D_vibrato_2,0.0,0.0,vibrato,0.0,0.0,d5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_D_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\d5\vibrato\mid_D_vibrato_3\mid_D_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_D_vibrato_3.wav,-21.00907009123945,-20.046384178066123,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_D_vibrato_3,0.0,0.0,vibrato,0.0,0.0,d5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_D_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\d5\head\mid_D_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_D_head.wav,-33.869281269048415,-35.25205222144696,"{'max': 0.4119008779525757, 'min': 0.4119008779525757, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,d5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_A_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\a5\vibrato\mid_A_vibrato_1\mid_A_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_A_vibrato_1.wav,-20.75766506705029,-18.960617574038096,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_A_vibrato_1,0.0,0.0,vibrato,0.0,0.0,a5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_A_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\a5\vibrato\mid_A_vibrato_2\mid_A_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_A_vibrato_2.wav,-20.681132668286462,-18.931550800843898,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_A_vibrato_2,0.0,0.0,vibrato,0.0,0.0,a5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_A_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\a5\vibrato\mid_A_vibrato_3\mid_A_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_A_vibrato_3.wav,-20.908080280665363,-19.91123918990525,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_A_vibrato_3,0.0,0.0,vibrato,0.0,0.0,a5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_A_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\a5\head\mid_A_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_A_head.wav,-31.261401180715655,-33.03063621498751,"{'max': 0.4153050184249878, 'min': 0.4153050184249878, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,a5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
mid_B_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\b5\vibrato\mid_B_vibrato_1\mid_B_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_B_vibrato_1.wav,-19.072264616755067,-18.045215973669816,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_B_vibrato_1,0.0,0.0,vibrato,0.0,0.0,b5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_B_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\b5\vibrato\mid_B_vibrato_2\mid_B_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_B_vibrato_2.wav,-19.053374693456725,-16.80317897828268,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_B_vibrato_2,0.0,0.0,vibrato,0.0,0.0,b5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_B_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\b5\vibrato\mid_B_vibrato_3\mid_B_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_B_vibrato_3.wav,-21.35496457522703,-18.969324011547595,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,mid_B_vibrato_3,0.0,0.0,vibrato,0.0,0.0,b5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
mid_B_head,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\mid\b5\head\mid_B_head,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\mid_B_head.wav,-28.882619123318523,-31.351954608252836,"{'max': 0.4112200438976288, 'min': 0.4112200438976288, 'type': 'oneShot'}",0.0,0.0,head,0.0,0.0,b5,0.0,0.0,mid,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,
high_C_vibrato_1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\high\c6\vibrato\high_C_vibrato_1\high_C_vibrato_1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\high_C_vibrato_1.wav,-19.029742371166535,-18.152441615817214,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,high_C_vibrato_1,0.0,0.0,vibrato,0.0,0.0,c6,0.0,0.0,high,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
high_C_vibrato_2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\high\c6\vibrato\high_C_vibrato_2\high_C_vibrato_2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\high_C_vibrato_2.wav,-17.31052089119851,-16.23984310452974,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,high_C_vibrato_2,0.0,0.0,vibrato,0.0,0.0,c6,0.0,0.0,high,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
high_C_vibrato_3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_OBT\Interaction_World_Violin\detache\high\c6\vibrato\high_C_vibrato_3\high_C_vibrato_3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\high_C_vibrato_3.wav,-19.125941893397165,-17.74627911129851,"{'max': 3.0, 'min': 3.0, 'type': 'oneShot'}",0.0,0.0,high_C_vibrato_3,0.0,0.0,vibrato,0.0,0.0,c6,0.0,0.0,high,0.0,0.0,detache,-18.0,0.0,Interaction_World_Violin,,,3C_Interaction_OBT,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,
